received_times,all_data.zipcode_of_incident,all_data.unit_type
1132.35,94112,ENGINE
1283.033333,94112,RESCUE CAPTAIN
1371.633333,94112,ENGINE
449.9666667,94112,ENGINE
823.7666667,94112,RESCUE CAPTAIN
1282.016667,94112,ENGINE
681.3333333,94112,MEDIC
593.3666667,94112,ENGINE
564.65,94112,ENGINE
1172.383333,94112,ENGINE
59.43333333,94112,MEDIC
1242.55,94112,ENGINE
1374.933333,94112,ENGINE
986.75,94112,MEDIC
564.65,94112,MEDIC
1114.366667,94112,MEDIC
77.8,94112,ENGINE
1388.366667,94112,MEDIC
1172.383333,94112,MEDIC
604.3,94112,ENGINE
723.9333333,94112,TRUCK
1374.933333,94112,MEDIC
1150.5,94112,PRIVATE
808.95,94112,MEDIC
604.3,94112,MEDIC
77.8,94112,RESCUE CAPTAIN
593.3666667,94112,MEDIC
1374.933333,94112,ENGINE
290.55,94112,RESCUE CAPTAIN
823.7666667,94112,MEDIC
290.55,94112,ENGINE
77.8,94112,RESCUE CAPTAIN
1242.55,94112,MEDIC
1108.016667,94112,PRIVATE
77.8,94112,MEDIC
723.9333333,94112,ENGINE
1348.216667,94112,MEDIC
823.7666667,94112,ENGINE
986.75,94112,ENGINE
290.55,94112,PRIVATE
564.65,94112,RESCUE CAPTAIN
1076.266667,94114,ENGINE
1026.7,94114,MEDIC
876.1666667,94114,RESCUE SQUAD
434.6666667,94114,MEDIC
381.7666667,94114,ENGINE
674.65,94114,ENGINE
658.1166667,94114,ENGINE
674.65,94114,PRIVATE
674.65,94114,ENGINE
658.1166667,94114,PRIVATE
1080.466667,94114,TRUCK
1082.783333,94114,MEDIC
1274.25,94114,MEDIC
1359.4,94114,MEDIC
876.1666667,94114,ENGINE
876.1666667,94114,TRUCK
1080.466667,94114,CHIEF
876.1666667,94114,CHIEF
1344.55,94114,MEDIC
1080.466667,94114,ENGINE
1076.266667,94114,MEDIC
876.1666667,94114,RESCUE CAPTAIN
876.1666667,94114,MEDIC
381.7666667,94114,MEDIC
604.65,94114,MEDIC
1207.066667,94114,MEDIC
1158.016667,94114,ENGINE
1207.066667,94114,ENGINE
630.3833333,94114,ENGINE
604.65,94114,ENGINE
1087.633333,94114,ENGINE
1013.066667,94114,MEDIC
345.5666667,94114,PRIVATE
544.9666667,94114,MEDIC
314.6333333,94114,TRUCK
795.45,94114,PRIVATE
1158.016667,94114,CHIEF
1252.783333,94114,PRIVATE
1252.783333,94114,ENGINE
314.6333333,94114,CHIEF
1207.066667,94114,ENGINE
1428.016667,94114,ENGINE
1039.8,94114,MEDIC
1428.016667,94114,PRIVATE
345.5666667,94114,ENGINE
1197.133333,94114,ENGINE
1383.1,94114,MEDIC
266.7333333,94114,MEDIC
630.3833333,94114,MEDIC
1039.8,94114,ENGINE
1158.016667,94114,TRUCK
314.6333333,94114,ENGINE
1041.766667,94114,MEDIC
1242.05,94114,MEDIC
136.7666667,94114,PRIVATE
18.51666667,94114,PRIVATE
136.7666667,94114,ENGINE
802.95,94114,MEDIC
744.9,94114,ENGINE
1246.616667,94114,ENGINE
296.75,94114,PRIVATE
637.8833333,94114,ENGINE
576.75,94114,MEDIC
408.7166667,94114,MEDIC
931.4833333,94114,CHIEF
1246.616667,94114,MEDIC
687.7333333,94114,RESCUE CAPTAIN
136.7666667,94114,MEDIC
687.7333333,94114,TRUCK
687.7333333,94114,MEDIC
549.3166667,94114,CHIEF
687.7333333,94114,CHIEF
18.51666667,94114,ENGINE
1044.9,94114,MEDIC
1041.766667,94114,ENGINE
931.4833333,94114,ENGINE
651.1,94114,ENGINE
931.4833333,94114,TRUCK
580.1166667,94114,TRUCK
637.8833333,94114,MEDIC
272.75,94114,MEDIC
767.1333333,94114,ENGINE
770.1833333,94114,ENGINE
352.45,94114,ENGINE
1133.433333,94114,MEDIC
767.1333333,94114,CHIEF
1099.283333,94114,MEDIC
506.9333333,94114,PRIVATE
352.45,94114,CHIEF
272.75,94114,ENGINE
1099.283333,94114,CHIEF
1105.033333,94114,CHIEF
1105.033333,94114,TRUCK
767.1333333,94114,TRUCK
1133.433333,94114,ENGINE
1181.35,94114,MEDIC
975.8166667,94114,ENGINE
352.45,94114,TRUCK
770.1833333,94114,PRIVATE
1105.033333,94114,ENGINE
975.8166667,94114,PRIVATE
1133.433333,94114,ENGINE
915,94114,RESCUE CAPTAIN
937.5833333,94114,ENGINE
594.8166667,94114,ENGINE
915,94114,ENGINE
594.8166667,94114,RESCUE SQUAD
915,94114,CHIEF
915,94114,MEDIC
1095.916667,94114,MEDIC
937.5833333,94114,ENGINE
1105.75,94114,PRIVATE
962.3333333,94114,PRIVATE
915,94114,TRUCK
594.8166667,94114,ENGINE
1275.316667,94114,MEDIC
942.3333333,94114,MEDIC
840.4333333,94114,ENGINE
237.2333333,94114,ENGINE
1367.15,94114,MEDIC
1095.983333,94114,MEDIC
198.2666667,94114,ENGINE
915,94114,RESCUE SQUAD
774.4833333,94114,MEDIC
1170.683333,94114,MEDIC
198.2666667,94114,MEDIC
915,94114,CHIEF
594.8166667,94114,TRUCK
594.8166667,94114,CHIEF
745.15,94114,ENGINE
942.3333333,94114,RESCUE CAPTAIN
840.4333333,94114,ENGINE
937.5833333,94114,TRUCK
915,94114,CHIEF
260.0833333,94114,MEDIC
840.4333333,94114,MEDIC
784.4,94114,MEDIC
594.8166667,94114,CHIEF
915,94114,CHIEF
594.8166667,94114,ENGINE
842.1166667,94114,MEDIC
915,94114,MEDIC
915,94114,PRIVATE
594.8166667,94114,TRUCK
237.2333333,94114,PRIVATE
842.1166667,94114,CHIEF
594.8166667,94114,ENGINE
742.8833333,94114,ENGINE
784.4,94114,ENGINE
774.4833333,94114,MEDIC
915,94114,MEDIC
1367.15,94114,ENGINE
594.8166667,94114,CHIEF
594.8166667,94114,MEDIC
742.8833333,94114,MEDIC
1387.266667,94114,MEDIC
1023.7,94114,PRIVATE
784.4,94114,CHIEF
1240.8,94114,ENGINE
774.4833333,94114,ENGINE
1105.75,94114,ENGINE
774.4833333,94114,ENGINE
1095.983333,94114,ENGINE
1187.4,94114,ENGINE
527.7833333,94114,MEDIC
720.8166667,94114,ENGINE
845.1666667,94114,ENGINE
1340.7,94114,ENGINE
65.36666667,94114,TRUCK
720.8166667,94114,ENGINE
46.78333333,94114,PRIVATE
46.78333333,94114,ENGINE
65.36666667,94114,CHIEF
748.1666667,94114,TRUCK
1366.4,94114,ENGINE
720.8166667,94114,ENGINE
576.0333333,94114,MEDIC
65.36666667,94114,ENGINE
1340.7,94114,PRIVATE
1207.9,94114,PRIVATE
602.3666667,94114,PRIVATE
748.1666667,94114,ENGINE
1187.4,94114,PRIVATE
799.1833333,94114,ENGINE
748.1666667,94114,CHIEF
799.1833333,94114,ENGINE
212.9333333,94114,MEDIC
845.1666667,94114,ENGINE
1239.55,94114,MEDIC
602.3666667,94114,ENGINE
720.8166667,94114,MEDIC
1366.4,94114,MEDIC
212.9333333,94114,MEDIC
799.1833333,94114,MEDIC
1207.9,94114,ENGINE
1207.9,94114,ENGINE
1165.583333,94114,MEDIC
522.35,94114,ENGINE
475.95,94114,ENGINE
522.35,94114,MEDIC
488.3,94114,ENGINE
567.6833333,94114,MEDIC
962.5666667,94114,MEDIC
905.4833333,94114,CHIEF
469.1,94114,MEDIC
729,94114,ENGINE
567.6833333,94114,ENGINE
905.4833333,94114,TRUCK
1209.95,94114,ENGINE
567.6833333,94114,MEDIC
685.1333333,94114,ENGINE
729,94114,TRUCK
1136.25,94114,ENGINE
1209.95,94114,MEDIC
962.5666667,94114,ENGINE
729,94114,CHIEF
905.4833333,94114,ENGINE
1165.583333,94114,ENGINE
685.1333333,94114,PRIVATE
1136.25,94114,MEDIC
475.95,94114,MEDIC
575,94114,MEDIC
1201.016667,94114,RESCUE SQUAD
839,94114,ENGINE
1201.016667,94114,CHIEF
18.31666667,94114,MEDIC
1201.016667,94114,TRUCK
802.55,94114,ENGINE
1116.116667,94114,PRIVATE
1201.016667,94114,ENGINE
1254.283333,94114,ENGINE
1201.016667,94114,CHIEF
1204.866667,94114,MEDIC
598.5166667,94114,MEDIC
66.11666667,94114,MEDIC
478.9,94114,ENGINE
1201.016667,94114,CHIEF
490.5166667,94114,PRIVATE
174.4833333,94114,MEDIC
1254.283333,94114,CHIEF
126.9666667,94114,MEDIC
66.11666667,94114,ENGINE
1116.116667,94114,ENGINE
1201.016667,94114,ENGINE
802.55,94114,MEDIC
1254.283333,94114,TRUCK
1116.5,94114,MEDIC
865.35,94114,MEDIC
1201.016667,94114,MEDIC
598.5166667,94114,ENGINE
490.5166667,94114,ENGINE
805.6833333,94114,MEDIC
478.9,94114,MEDIC
1201.016667,94114,ENGINE
18.31666667,94114,ENGINE
839,94114,MEDIC
1201.016667,94114,TRUCK
816.1833333,94114,PRIVATE
3.75,94114,PRIVATE
1052.95,94114,MEDIC
957.8666667,94114,MEDIC
659.0166667,94114,MEDIC
13.55,94114,MEDIC
871.55,94114,PRIVATE
1358.483333,94114,MEDIC
1358.483333,94114,ENGINE
81.55,94114,PRIVATE
13.55,94114,ENGINE
3.75,94114,ENGINE
1019.3,94114,PRIVATE
13.55,94114,TRUCK
1019.3,94114,RESCUE CAPTAIN
1019.3,94114,ENGINE
1433.8,94114,MEDIC
385.75,94114,ENGINE
978.6,94114,TRUCK
788.2,94114,ENGINE
721.6833333,94114,ENGINE
1360.533333,94114,MEDIC
928.5666667,94114,PRIVATE
849.8166667,94114,MEDIC
143.9666667,94114,ENGINE
169.5833333,94114,PRIVATE
1435.666667,94114,MEDIC
1370.65,94114,MEDIC
385.75,94114,TRUCK
721.6833333,94114,CHIEF
1250.716667,94114,MEDIC
978.6,94114,CHIEF
254.9833333,94114,MEDIC
1119.883333,94114,TRUCK
849.8166667,94114,ENGINE
1119.883333,94114,ENGINE
510.4,94114,TRUCK
735.6333333,94114,PRIVATE
385.75,94114,CHIEF
169.5833333,94114,ENGINE
734.55,94114,TRUCK
1080.733333,94114,MEDIC
788.2,94114,MEDIC
143.9666667,94114,TRUCK
1091.45,94114,MEDIC
928.5666667,94114,ENGINE
1435.766667,94114,PRIVATE
1119.883333,94114,ENGINE
1080.733333,94114,MEDIC
1435.666667,94114,RESCUE CAPTAIN
734.55,94114,ENGINE
1250.716667,94114,ENGINE
416.5833333,94114,MEDIC
1435.666667,94114,RESCUE CAPTAIN
254.9833333,94114,CHIEF
254.9833333,94114,ENGINE
1091.45,94114,ENGINE
1370.65,94114,ENGINE
978.6,94114,ENGINE
254.9833333,94114,TRUCK
169.5833333,94114,RESCUE CAPTAIN
721.6833333,94114,TRUCK
526.2833333,94114,MEDIC
1360.533333,94114,PRIVATE
734.55,94114,CHIEF
1435.666667,94114,ENGINE
1311.316667,94114,PRIVATE
997.6833333,94114,ENGINE
140.8333333,94114,MEDIC
140.8333333,94114,ENGINE
1256.866667,94114,ENGINE
822.1166667,94114,ENGINE
822.1166667,94114,MEDIC
85.85,94114,MEDIC
1002.95,94114,ENGINE
312.85,94114,MEDIC
434.9833333,94114,MEDIC
998.8333333,94114,MEDIC
1414.25,94114,TRUCK
1256.866667,94114,MEDIC
397.8333333,94114,MEDIC
1002.95,94114,CHIEF
997.6833333,94114,PRIVATE
434.9833333,94114,ENGINE
397.8333333,94114,ENGINE
1002.95,94114,TRUCK
1034.5,94114,RESCUE CAPTAIN
21.71666667,94114,TRUCK
1098.3,94114,ENGINE
441.6666667,94114,MEDIC
1134.716667,94114,ENGINE
1121.233333,94114,ENGINE
1271.533333,94114,MEDIC
292.3333333,94114,ENGINE
1134.716667,94114,PRIVATE
1121.233333,94114,MEDIC
966.4,94114,ENGINE
189.5166667,94114,ENGINE
21.71666667,94114,ENGINE
1221.016667,94114,ENGINE
1121.233333,94114,RESCUE CAPTAIN
647.7666667,94114,ENGINE
1095.833333,94114,ENGINE
174.5,94114,PRIVATE
193.5,94114,MEDIC
1034.5,94114,ENGINE
647.7666667,94114,RESCUE CAPTAIN
100.1833333,94114,TRUCK
1098.3,94114,MEDIC
1095.833333,94114,MEDIC
441.6666667,94114,MEDIC
193.5,94114,ENGINE
1221.016667,94114,MEDIC
189.5166667,94114,ENGINE
381.15,94114,PRIVATE
292.3333333,94114,PRIVATE
1034.5,94114,PRIVATE
407.0333333,94114,PRIVATE
647.7666667,94114,MEDIC
875.5,94114,MEDIC
875.5,94114,ENGINE
951.8333333,94114,ENGINE
441.6666667,94114,ENGINE
49.61666667,94115,ENGINE
636.9,94115,MEDIC
1306.983333,94115,MEDIC
1306.983333,94115,ENGINE
1201.3,94115,MEDIC
49.61666667,94115,MEDIC
905.25,94115,ENGINE
905.25,94115,CHIEF
350.3333333,94115,ENGINE
350.3333333,94115,MEDIC
861.7166667,94115,PRIVATE
49.61666667,94115,ENGINE
925.3,94115,MEDIC
1149.25,94115,TRUCK
913.9166667,94115,ENGINE
636.9,94115,ENGINE
1403.716667,94115,MEDIC
905.25,94115,TRUCK
1193.966667,94115,PRIVATE
905.25,94115,TRUCK
1193.966667,94115,ENGINE
1380.45,94115,MEDIC
1245.633333,94115,TRUCK
1245.633333,94115,CHIEF
504.6666667,94115,TRUCK
1323.316667,94115,ENGINE
833.6166667,94115,ENGINE
934.8166667,94115,MEDIC
710.35,94115,RESCUE CAPTAIN
915.5,94115,MEDIC
5.883333333,94115,MEDIC
710.35,94115,ENGINE
821.5666667,94115,RESCUE CAPTAIN
1323.316667,94115,MEDIC
821.5666667,94115,ENGINE
516.25,94115,TRUCK
804.0833333,94115,ENGINE
821.5666667,94115,MEDIC
710.35,94115,PRIVATE
493.7333333,94115,ENGINE
1122.966667,94115,PRIVATE
1091.033333,94115,MEDIC
392.9,94115,MEDIC
1380.45,94115,ENGINE
5.883333333,94115,ENGINE
516.25,94115,ENGINE
804.0833333,94115,PRIVATE
504.6666667,94115,ENGINE
1245.633333,94115,ENGINE
915.5,94115,ENGINE
541.45,94115,ENGINE
791.9,94115,ENGINE
756.8333333,94115,MEDIC
504.6666667,94115,PRIVATE
541.45,94115,MEDIC
833.6166667,94115,ENGINE
1203.733333,94115,ENGINE
1203.733333,94115,MEDIC
516.25,94115,CHIEF
165.4666667,94115,CHIEF
855.15,94115,MEDIC
828.4666667,94115,MEDIC
165.4666667,94115,ENGINE
1004.65,94115,CHIEF
844.3166667,94115,PRIVATE
1215.95,94115,ENGINE
716.3333333,94115,MEDIC
544.2833333,94115,MEDIC
664.4833333,94115,MEDIC
1004.65,94115,TRUCK
139.2333333,94115,ENGINE
766.9333333,94115,ENGINE
855.15,94115,ENGINE
1144.883333,94115,ENGINE
1199.366667,94115,CHIEF
833.45,94115,PRIVATE
864.7833333,94115,PRIVATE
1144.883333,94115,MEDIC
1215.95,94115,MEDIC
1004.65,94115,ENGINE
139.2333333,94115,MEDIC
844.3166667,94115,ENGINE
98.25,94115,MEDIC
593.4833333,94115,PRIVATE
165.4666667,94115,TRUCK
716.3333333,94115,ENGINE
1199.366667,94115,TRUCK
1086.766667,94115,PRIVATE
766.9333333,94115,MEDIC
1199.366667,94115,ENGINE
1244.1,94115,ENGINE
1323.9,94115,PRIVATE
227.7166667,94115,CHIEF
1320.2,94115,MEDIC
988.2333333,94115,ENGINE
501.1833333,94115,MEDIC
501.1833333,94115,ENGINE
1251.45,94115,PRIVATE
984.3166667,94115,ENGINE
988.2333333,94115,PRIVATE
921.4,94115,ENGINE
737.2,94115,ENGINE
739.05,94115,CHIEF
845.9333333,94115,TRUCK
984.3166667,94115,ENGINE
988.2333333,94115,TRUCK
845.9333333,94115,CHIEF
257.7833333,94115,ENGINE
1076.616667,94115,ENGINE
739.05,94115,ENGINE
1320.2,94115,ENGINE
257.7833333,94115,TRUCK
227.7166667,94115,ENGINE
921.4,94115,MEDIC
227.7166667,94115,TRUCK
739.05,94115,TRUCK
1320.2,94115,RESCUE CAPTAIN
737.2,94115,PRIVATE
845.9333333,94115,ENGINE
257.7833333,94115,CHIEF
984.3166667,94115,MEDIC
1076.616667,94115,MEDIC
991.8166667,94115,ENGINE
564.2666667,94115,ENGINE
1274.25,94115,RESCUE CAPTAIN
1230.933333,94115,MEDIC
1203,94115,MEDIC
654.2333333,94115,ENGINE
888.4,94115,MEDIC
1230.933333,94115,ENGINE
930.4333333,94115,MEDIC
930.4333333,94115,TRUCK
1157.016667,94115,ENGINE
1201.033333,94115,TRUCK
1157.016667,94115,CHIEF
1274.25,94115,MEDIC
564.2666667,94115,CHIEF
564.2666667,94115,ENGINE
1297.2,94115,TRUCK
1297.2,94115,TRUCK
1157.016667,94115,TRUCK
1274.25,94115,CHIEF
1295.533333,94115,MEDIC
1248.533333,94115,MEDIC
930.4333333,94115,ENGINE
1274.25,94115,ENGINE
747.25,94115,PRIVATE
1201.033333,94115,ENGINE
1157.016667,94115,CHIEF
888.4,94115,ENGINE
1274.25,94115,TRUCK
991.8166667,94115,MEDIC
503.1833333,94115,ENGINE
1297.2,94115,ENGINE
1157.016667,94115,RESCUE SQUAD
1157.016667,94115,CHIEF
1157.016667,94115,ENGINE
1297.2,94115,CHIEF
1157.016667,94115,TRUCK
1157.016667,94115,MEDIC
1203,94115,ENGINE
1097.35,94115,ENGINE
564.2666667,94115,TRUCK
484.5166667,94115,ENGINE
888.4,94115,RESCUE CAPTAIN
654.2333333,94115,MEDIC
1097.35,94115,MEDIC
1295.533333,94115,ENGINE
1157.016667,94115,ENGINE
1203,94115,MEDIC
1274.25,94115,ENGINE
1274.25,94115,RESCUE SQUAD
484.5166667,94115,PRIVATE
503.1833333,94115,MEDIC
453.7666667,94115,CHIEF
635.45,94115,ENGINE
543.4333333,94115,ENGINE
196.85,94115,ENGINE
422.5833333,94115,ENGINE
1395.133333,94115,MEDIC
1395.133333,94115,RESCUE CAPTAIN
71.11666667,94115,ENGINE
906.65,94115,PRIVATE
453.7666667,94115,ENGINE
191.6333333,94115,MEDIC
874.9333333,94115,MEDIC
422.5833333,94115,PRIVATE
191.6333333,94115,PRIVATE
453.7666667,94115,RESCUE SQUAD
1028.516667,94115,CHIEF
453.7666667,94115,TRUCK
196.85,94115,PRIVATE
1395.133333,94115,CHIEF
1028.516667,94115,TRUCK
797.7666667,94115,PRIVATE
453.7666667,94115,ENGINE
453.7666667,94115,ENGINE
453.7666667,94115,CHIEF
71.11666667,94115,PRIVATE
1010.533333,94115,MEDIC
453.7666667,94115,TRUCK
805.1333333,94115,MEDIC
805.1333333,94115,ENGINE
422.5833333,94115,RESCUE CAPTAIN
874.9333333,94115,ENGINE
64.23333333,94115,ENGINE
1010.533333,94115,ENGINE
1395.133333,94115,ENGINE
1395.133333,94115,MEDIC
543.4333333,94115,PRIVATE
1028.516667,94115,ENGINE
1005.983333,94115,ENGINE
1395.133333,94115,TRUCK
453.7666667,94115,MEDIC
64.23333333,94115,MEDIC
453.7666667,94115,CHIEF
797.7666667,94115,ENGINE
852.75,94115,MEDIC
1387.616667,94115,ENGINE
1016.016667,94115,ENGINE
703.8833333,94115,ENGINE
816,94115,PRIVATE
125.4833333,94115,MEDIC
1016.016667,94115,MEDIC
776.3166667,94115,ENGINE
221.7666667,94115,MEDIC
825.3,94115,MEDIC
770.2166667,94115,PRIVATE
221.7666667,94115,ENGINE
1046.916667,94115,ENGINE
452.85,94115,MEDIC
424.4666667,94115,MEDIC
852.75,94115,ENGINE
781.45,94115,MEDIC
776.3166667,94115,ENGINE
424.4666667,94115,MEDIC
1206.516667,94115,PRIVATE
125.4833333,94115,ENGINE
776.3166667,94115,MEDIC
1310.716667,94115,ENGINE
1019.566667,94115,MEDIC
1046.916667,94115,PRIVATE
424.4666667,94115,ENGINE
1019.583333,94115,MEDIC
1019.583333,94115,MEDIC
923.2166667,94115,TRUCK
1019.566667,94115,ENGINE
1387.616667,94115,MEDIC
770.2166667,94115,ENGINE
781.45,94115,ENGINE
706.2,94115,PRIVATE
1310.716667,94115,MEDIC
1252.516667,94115,TRUCK
467.7166667,94115,PRIVATE
1298.3,94115,MEDIC
1141.1,94115,ENGINE
1255.333333,94115,MEDIC
973.3166667,94115,PRIVATE
523.25,94115,ENGINE
414.2,94115,MEDIC
625.65,94115,CHIEF
505.8833333,94115,TRUCK
396.7833333,94115,MEDIC
625.65,94115,ENGINE
1401.05,94115,ENGINE
902.6833333,94115,ENGINE
458.5166667,94115,ENGINE
1246.383333,94115,CHIEF
396.7833333,94115,ENGINE
946.6333333,94115,ENGINE
625.65,94115,TRUCK
947.4333333,94115,ENGINE
1401.05,94115,MEDIC
698.7666667,94115,ENGINE
1246.383333,94115,ENGINE
505.8833333,94115,ENGINE
1219.233333,94115,MEDIC
1036.55,94115,MEDIC
947.4333333,94115,MEDIC
137.9333333,94115,ENGINE
458.5166667,94115,PRIVATE
1219.233333,94115,ENGINE
698.7666667,94115,MEDIC
523.25,94115,MEDIC
1246.383333,94115,TRUCK
1187.783333,94115,ENGINE
76.16666667,94115,MEDIC
544.2166667,94115,ENGINE
942.7666667,94115,TRUCK
729.7,94115,RESCUE SQUAD
662.0333333,94115,ENGINE
948.8,94115,ENGINE
889.2166667,94115,ENGINE
185.65,94115,TRUCK
185.65,94115,ENGINE
12.06666667,94115,ENGINE
942.7666667,94115,MEDIC
662.5666667,94115,ENGINE
1181.15,94115,ENGINE
942.7666667,94115,MEDIC
14,94115,TRUCK
1345.083333,94115,ENGINE
544.2166667,94115,MEDIC
574.95,94115,ENGINE
1181.15,94115,CHIEF
729.7,94115,TRUCK
1040.516667,94115,MEDIC
381.8,94115,MEDIC
1018.316667,94115,CHIEF
1187.783333,94115,TRUCK
729.7,94115,ENGINE
12.06666667,94115,CHIEF
729.7,94115,ENGINE
761.45,94115,ENGINE
1018.316667,94115,TRUCK
1337.516667,94115,ENGINE
1345.083333,94115,MEDIC
846.2833333,94115,MEDIC
818.6333333,94115,MEDIC
729.7,94115,MEDIC
962.6166667,94115,ENGINE
729.7,94115,CHIEF
60.65,94115,ENGINE
717.3833333,94115,TRUCK
729.7,94115,CHIEF
818.6333333,94115,ENGINE
1087.316667,94115,ENGINE
664.3666667,94115,ENGINE
948.8,94115,RESCUE CAPTAIN
574.95,94115,TRUCK
729.7,94115,RESCUE CAPTAIN
902.0666667,94115,PRIVATE
662.0333333,94115,MEDIC
1087.316667,94115,MEDIC
729.7,94115,ENGINE
729.7,94115,CHIEF
729.7,94115,TRUCK
729.7,94115,ENGINE
1181.15,94115,TRUCK
948.8,94115,MEDIC
14,94115,ENGINE
795.8333333,94115,PRIVATE
1187.783333,94115,CHIEF
381.8,94115,ENGINE
185.65,94115,CHIEF
889.2166667,94115,PRIVATE
948.8,94115,ENGINE
761.45,94115,PRIVATE
729.7,94115,INVESTIGATION
962.6166667,94115,MEDIC
12.06666667,94115,TRUCK
14,94115,CHIEF
1018.316667,94115,ENGINE
1403.483333,94115,ENGINE
500.8833333,94115,MEDIC
768.8333333,94115,MEDIC
1150.416667,94115,ENGINE
768.8333333,94115,ENGINE
326.3,94115,PRIVATE
500.8833333,94115,ENGINE
1150.416667,94115,TRUCK
514.65,94115,MEDIC
148.8833333,94115,MEDIC
585.2833333,94115,PRIVATE
428.95,94115,MEDIC
1403.483333,94115,PRIVATE
721.55,94115,ENGINE
1190.583333,94115,CHIEF
1198.05,94115,ENGINE
585.2833333,94115,ENGINE
1190.583333,94115,TRUCK
1190.583333,94115,ENGINE
326.3,94115,ENGINE
148.8833333,94115,ENGINE
1150.416667,94115,CHIEF
148.8833333,94115,RESCUE CAPTAIN
596.3166667,94115,PRIVATE
654.8,94115,MEDIC
721.55,94115,PRIVATE
1198.05,94115,MEDIC
835.6833333,94115,CHIEF
315.9,94115,MEDIC
667.9666667,94115,TRUCK
1207.45,94115,ENGINE
1124.05,94115,ENGINE
835.6833333,94115,PRIVATE
1207.45,94115,PRIVATE
1042.883333,94115,TRUCK
1137.233333,94115,MEDIC
864.0833333,94115,TRUCK
1042.883333,94115,RESCUE SQUAD
1287.35,94115,TRUCK
1137.233333,94115,ENGINE
1075.5,94115,ENGINE
1042.883333,94115,MEDIC
6.983333333,94115,ENGINE
1124.05,94115,PRIVATE
1120.333333,94115,PRIVATE
1036.916667,94115,MEDIC
315.9,94115,ENGINE
1042.883333,94115,CHIEF
6.983333333,94115,MEDIC
1042.883333,94115,ENGINE
1042.883333,94115,ENGINE
551.1833333,94115,MEDIC
543.6666667,94115,MEDIC
551.1833333,94115,ENGINE
1315.083333,94115,MEDIC
1060.666667,94115,PRIVATE
1060.666667,94115,ENGINE
1042.883333,94115,TRUCK
1315.083333,94115,ENGINE
825.1666667,94115,ENGINE
1042.883333,94115,ENGINE
1058.216667,94115,ENGINE
825.1666667,94115,PRIVATE
1058.216667,94115,MEDIC
1075.5,94115,PRIVATE
1042.883333,94115,CHIEF
1042.883333,94115,CHIEF
864.0833333,94115,ENGINE
835.6833333,94115,ENGINE
1058.216667,94115,ENGINE
543.6666667,94115,ENGINE
1036.916667,94115,PRIVATE
549.25,94115,ENGINE
864.0833333,94115,MEDIC
549.25,94115,PRIVATE
733.5166667,94115,ENGINE
1169.783333,94115,MEDIC
623.5666667,94115,ENGINE
1021.933333,94115,MEDIC
882.45,94115,PRIVATE
478.9,94115,ENGINE
478.9,94115,PRIVATE
1021.933333,94115,ENGINE
733.5166667,94115,TRUCK
1128.233333,94115,PRIVATE
623.5666667,94115,PRIVATE
733.5166667,94115,CHIEF
946.2,94115,ENGINE
1154.883333,94115,PRIVATE
991.0666667,94115,PRIVATE
1233.9,94115,ENGINE
1413.166667,94116,ENGINE
644.4166667,94116,PRIVATE
750.9,94116,RESCUE CAPTAIN
1394.233333,94116,ENGINE
750.9,94116,ENGINE
750.9,94116,ENGINE
750.9,94116,MEDIC
609.9,94116,MEDIC
546.6833333,94116,ENGINE
609.9,94116,RESCUE CAPTAIN
1395.3,94116,ENGINE
1438.05,94116,ENGINE
546.6833333,94116,MEDIC
1395.3,94116,TRUCK
609.9,94116,ENGINE
609.9,94116,MEDIC
219.6833333,94116,MEDIC
1438.05,94116,MEDIC
1438.05,94116,TRUCK
609.9,94116,TRUCK
377,94116,ENGINE
377,94116,ENGINE
886.3,94116,ENGINE
886.3,94116,MEDIC
1438.05,94116,ENGINE
862.8166667,94116,TRUCK
1101.583333,94116,ENGINE
1438.05,94116,TRUCK
473.3833333,94116,ENGINE
1101.583333,94116,MEDIC
1438.05,94116,ENGINE
1438.05,94116,CHIEF
609.9,94116,CHIEF
377,94116,MEDIC
231.6666667,94116,PRIVATE
1438.05,94116,CHIEF
862.8166667,94116,ENGINE
430.0333333,94116,MEDIC
1438.05,94116,RESCUE SQUAD
862.8166667,94116,CHIEF
430.0333333,94116,ENGINE
1438.05,94116,ENGINE
473.3833333,94116,MEDIC
1438.05,94116,CHIEF
473.3833333,94116,RESCUE CAPTAIN
609.9,94116,RESCUE SQUAD
1065.9,94116,ENGINE
783.3333333,94116,MEDIC
907.3333333,94116,MEDIC
831.3,94116,ENGINE
783.3333333,94116,ENGINE
1065.9,94116,MEDIC
523.5833333,94116,MEDIC
831.3,94116,PRIVATE
21.8,94116,MEDIC
